"BehaviorSpace results (NetLogo 6.2.2)"
"BestResponseToContexts.nlogo"
"experiment_Exp3_CBeliefs"
"01/20/2025 20:19:52:437 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","Base-MSNE","Number-Of-C-Beliefs","Memory","Inertia","Epsilon","Number-Of-People","Initial-C-Belief-Positions","Initial-Person-Attributes","Perc-Right-Hand-Side","Clustering-Weight","Statistics-Retention","Run-Length","MSNE-Margin","HD-Value","MFI-Network-Radius","Ticks-Between-Network-Updates","Ticks-Between-Plot-Updates","Ticks-Until-Shock","Shock-Repeats?","Shock-Code","Seed-Setup","Seed-Go","[step]","previous-seed-setup","previous-seed-go","timer","hd-cost-of-conflict","msne-exp-payoff","noise-payoff","item 0 payoffs","item 1 payoffs","item 2 payoffs","item 3 payoffs","count people","count C-Beliefs","perc-played-hawk","perc-played-dove","perc-interaction-type 0","perc-interaction-type 1","perc-interaction-type 2","perc-interaction-type 3","mean-payoff-by-mfi 0","mean-payoff-by-mfi 1","mean-payoff-by-mfi 2","mean-payoff-by-mfi 3","perc-events-dd","perc-events-hh","perc-events-dhhd","perc-always-hawk","perc-play-mixture","perc-always-dove","perc-best-response-dove","perc-best-response-msne","perc-best-response-hawk","perc-beliefs-between 0 20","perc-beliefs-between 20 40","perc-beliefs-between 40 60","perc-beliefs-between 60 80","perc-beliefs-between 80 101","num-mfi-components-larger-than 0","num-mfi-components-larger-than 1","num-mfi-components-larger-than 5","first first mfi-component-sizes","last first mfi-component-sizes","perc-self-hawkish-mfi-type 0","perc-self-hawkish-mfi-type 1","perc-self-hawkish-mfi-type 2","perc-self-hawkish-mfi-type 3","mean-icb-distance-by-mfi 0","mean-icb-distance-by-mfi 1","mean-icb-distance-by-mfi 2","mean-icb-distance-by-mfi 3"
"10","30","2","100","100","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","315520301","762206540","14.898","33.333333333333336","3.5","0.833333333333333","5","0","10","-11.666666666666668","200","400","29","71","89","5","4.5","1.5","3.5306088016900707","2.620909862534721","4.794742593191121","-0.4290993497325952","48.54796568349043","9.104314481528938","42.347719834980644","0","100","0","0","100","0","0","100","0","0","0","22","4","1","176","0","25.280898876404496","30","33.33333333333333","33.33333333333333","28.456228443622653","23.870914717319927","32.34917579921211","29.73559066693711"
"1","0","1","100","100","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","276306773","711835323","1187.779","2147483648","5","-5.3687090825E8","5","0","10","-2147483648","200","200","0","100","100","0","0","0","4.999999999999999","-5.3687090825E8","-5.3687090825E8","-5.3687090825E8","99.99999999999989","0","0","0","100","0","0","100","0","100","0","0","0","0","1","1","1","200","0","0","0","0","0","0","0","0","0"
"13","90","2","100","100","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","184925756","959665129","26.067","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","200","400","89.5","10.5","0","0","0","100","3.611111111111111","3.611111111111111","3.611111111111111","0.5100967150599555","1.0612636676347966","80.81825912892084","18.1204772034444","0","100","0","0","100","0","0","0","0","0","100","1","1","1","200","3","90","90","90","92.5","0","0","0","27.175679321470927"
"14","100","2","100","100","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","1431820890","-2145126727","23.845","10","0","3.75","5","0","10","0","200","400","100","0","0","0","0","100","3.75","3.75","3.75","0","0","99.99999999999989","0","0","100","0","0","100","0","0","0","0","0","100","1","1","1","200","3","100","100","100","100","0","0","0","26.097551470198585"
"15","0","3","100","100","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-1300467763","1953409245","25.388","2147483648","5","-5.3687090825E8","5","0","10","-2147483648","200","600","0","100","100","0","0","0","4.999999999999999","-5.3687090825E8","-5.3687090825E8","-5.3687090825E8","99.99999999999989","0","0","0","100","0","0","100","0","100","0","0","0","0","1","1","1","200","0","0","0","0","0","36.345398091119954","0","0","0"
"18","50","3","100","100","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-235707429","1161361472","23.486","20","2.5","2.5","5","0","10","-5","200","600","47.5","52.5","25.5","26","21.5","27","2.9759803281091193","2.0744023252316275","3.785157309416373","1.1603418187165286","25.852154178787213","25.746792991939692","48.40105282927311","0","100","0","0","100","0","0","0","100","0","0","50","32","10","22","1","58.82352941176471","57.692307692307686","60.46511627906976","57.407407407407405","36.31450917426483","35.2233643576231","36.97248324107282","34.50399294403698"
"17","30","3","100","100","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-1605919464","231708816","26.009","33.333333333333336","3.5","0.833333333333333","5","0","10","-11.666666666666668","200","600","33.5","66.5","87","7.5","5.5","0","3.527651349955983","2.4660117633062417","4.676524497426694","0.833333333333333","48.65372545039366","8.93270157559116","42.413572974015224","0","100","0","0","100","0","0","100","0","0","0","20","7","1","174","0","36.206896551724135","46.666666666666664","45.45454545454545","30","36.238088602213665","36.63646668840608","36.06795873924856","0"
"16","10","3","100","100","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-240538983","328419633","26.522","100","4.5","-7.5","5","0","10","-45","200","600","5","95","100","0","0","0","4.463306184356888","-7.5","-7.5","-7.5","80.74093513009427","1.0733876312862258","18.185677238619533","0","100","0","0","100","0","100","0","0","0","0","1","1","1","200","0","11","10","10","10","35.83004598144833","0","0","0"
"19","70","3","100","100","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-2107703899","1842790207","28.171","14.285714285714286","1.5","3.2142857142857144","5","0","10","-2.1428571428571432","200","600","71.5","28.5","0","4","6.5","89.5","3.2142857142857144","1.5945969254681729","4.137642659320887","1.2486327647671234","9.48581213934226","49.69640235922377","40.817785501433995","0","100","0","0","100","0","0","0","0","100","0","20","3","1","179","3","70","75","84.61538461538461","70.94972067039106","0","37.37431876204314","36.704074245918584","37.10189004831958"
"20","90","3","100","100","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","1846112498","1470654934","29.009","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","200","600","89.5","10.5","0","0","0","100","3.611111111111111","3.611111111111111","3.611111111111111","0.46367824263827173","0.9625936764000312","81.65379163251113","17.38361469108885","0","100","0","0","100","0","0","0","0","0","100","1","1","1","200","3","90","90","90","88.5","0","0","0","36.38298872173114"
