"BehaviorSpace results (NetLogo 6.2.2)"
"BestResponseToContexts.nlogo"
"experiment_Exp4_Inertia"
"01/20/2025 21:33:13:608 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","Base-MSNE","Number-Of-C-Beliefs","Memory","Inertia","Epsilon","Number-Of-People","Initial-C-Belief-Positions","Initial-Person-Attributes","Perc-Right-Hand-Side","Clustering-Weight","Statistics-Retention","Run-Length","MSNE-Margin","HD-Value","MFI-Network-Radius","Ticks-Between-Network-Updates","Ticks-Between-Plot-Updates","Ticks-Until-Shock","Shock-Repeats?","Shock-Code","Seed-Setup","Seed-Go","[step]","previous-seed-setup","previous-seed-go","timer","hd-cost-of-conflict","msne-exp-payoff","noise-payoff","item 0 payoffs","item 1 payoffs","item 2 payoffs","item 3 payoffs","count people","count C-Beliefs","perc-played-hawk","perc-played-dove","perc-interaction-type 0","perc-interaction-type 1","perc-interaction-type 2","perc-interaction-type 3","mean-payoff-by-mfi 0","mean-payoff-by-mfi 1","mean-payoff-by-mfi 2","mean-payoff-by-mfi 3","perc-events-dd","perc-events-hh","perc-events-dhhd","perc-always-hawk","perc-play-mixture","perc-always-dove","perc-best-response-dove","perc-best-response-msne","perc-best-response-hawk","perc-beliefs-between 0 20","perc-beliefs-between 20 40","perc-beliefs-between 40 60","perc-beliefs-between 60 80","perc-beliefs-between 80 101","num-mfi-components-larger-than 0","num-mfi-components-larger-than 1","num-mfi-components-larger-than 5","first first mfi-component-sizes","last first mfi-component-sizes","perc-self-hawkish-mfi-type 0","perc-self-hawkish-mfi-type 1","perc-self-hawkish-mfi-type 2","perc-self-hawkish-mfi-type 3","mean-icb-distance-by-mfi 0","mean-icb-distance-by-mfi 1","mean-icb-distance-by-mfi 2","mean-icb-distance-by-mfi 3"
"11","90","3","100","0","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-1096530881","-1960160298","16.135","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","200","600","92","8","0","0","0","100","3.611111111111111","3.611111111111111","3.611111111111111","0.46039421346052994","1.346291563321143","81.71290415771047","16.940804278968393","0","100","0","0","100","0","0","0","0","0","100","2","2","1","198","3","90","90","90","88","0","0","0","35.081841441114854"
"1","50","1","100","0","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","2117885249","-2061771541","5585.818","20","2.5","2.5","5","0","10","-5","200","200","50.5","49.5","24","24","27.5","24.5","2.9014470013949847","2.123206068767407","3.6880763738912754","1.3229691676785822","25.012131975705692","24.55734814259673","50.43051988169761","0","100","0","0","100","0","0","0","100","0","0","55","40","9","15","0","41.66666666666667","41.66666666666667","41.81818181818181","40.816326530612244","0","0","0","0"
"13","50","4","100","0","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","753327304","2114326149","24.35","20","2.5","2.5","5","0","10","-5","200","800","45","55","20.5","26.5","26.5","26.5","2.9496773987726805","2.178529828540589","3.695992696173495","1.2577080410758323","23.958520039099508","25.05275033317273","50.98872962772778","0","100","0","0","100","0","0","0","100","0","0","56","37","14","17","2","36.58536585365854","43.39622641509434","43.39622641509434","43.39622641509434","42.38976514451565","43.56028871137079","44.149439032720224","40.430928217622764"
"14","70","4","100","0","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","704159904","197923537","25.664","14.285714285714286","1.5","3.2142857142857144","5","0","10","-2.1428571428571432","200","800","74","26","0","9","8.5","82.5","3.2142857142857144","1.726189274822091","3.5042147721397425","1.4474447389710965","9.48331653504598","46.93699919976173","43.57968426519232","0","100","0","0","100","0","0","0","0","100","0","25","10","2","162","3","70","72.22222222222221","70.58823529411765","68.48484848484848","0","44.59745343609949","46.18820459810063","41.21249650390695"
"15","90","4","100","0","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-1415821685","-808755733","23.65","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","200","800","89.5","10.5","0","0","0","100","3.611111111111111","3.611111111111111","3.611111111111111","0.4209323420869861","1.3599220874418956","82.42321784243428","16.216860070123857","0","100","0","0","100","0","0","0","0","0","100","1","1","1","200","3","90","90","90","89.5","0","0","0","37.43255128284969"
"16","100","4","100","0","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","1899152176","-415694032","24.912","10","0","3.75","5","0","10","0","200","800","100","0","0","0","0","100","3.75","3.75","3.75","0","0","99.99999999999989","0","0","100","0","0","100","0","0","0","0","0","100","1","1","1","200","3","100","100","100","100","0","0","0","33.53193694030056"
"17","50","5","100","0","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-431887148","-2096600130","26.721","20","2.5","2.5","5","0","10","-5","200","1000","43.5","56.5","27.5","28.5","29","15","2.982507346700748","2.0919452949498165","3.845212501564121","1.4072683766387182","25.84958741766955","22.57404188647195","51.57637069585853","0","100","0","0","100","0","0","0","100","0","0","47","27","10","30","2","52.72727272727272","54.385964912280706","55.172413793103445","53.333333333333336","42.09961112085145","45.41296193096088","44.69898285235392","41.712042788970344"
"21","50","6","100","0","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","2145862213","1367213474","27.455","20","2.5","2.5","5","0","10","-5","200","1200","55","45","27","24.5","22","26.5","2.6826259829150834","2.034037403121691","3.666492995443191","1.3975389483295988","24.462848981323386","26.00375540543269","49.53339561324394","0","100","0","0","100","0","0","0","100","0","0","50","28","11","19","3","42.592592592592595","40.816326530612244","40.909090909090914","41.509433962264154","43.12757444566981","46.44396217306682","46.80712366236077","44.331362662714554"
"18","70","5","100","0","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-1788060338","-772792403","25.904","14.285714285714286","1.5","3.2142857142857144","5","0","10","-2.1428571428571432","200","1000","68.5","31.5","0.5","9","9","81.5","2.3317436783444725","1.9100027749722388","3.978144144847764","1.3506356992313573","8.686504341163403","47.00695949531291","44.3065361635237","0","100","0","0","100","0","0","0","0","100","0","28","9","1","163","3","0","61.111111111111114","61.111111111111114","72.39263803680981","40.12784066346773","43.625737826220785","45.61811919729158","42.6333340429359"
"20","100","5","100","0","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","516552660","1985331524","25.238","10","0","3.75","5","0","10","0","200","1000","100","0","0","0","0","100","3.75","3.75","3.75","0","0","99.99999999999989","0","0","100","0","0","100","0","0","0","0","0","100","1","1","1","200","3","100","100","100","100","0","0","0","32.936207903781266"
