"BehaviorSpace results (NetLogo 6.2.2)"
"BestResponseToContexts.nlogo"
"experiment_Memory"
"01/16/2025 20:20:58:160 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","Base-MSNE","Number-Of-C-Beliefs","Memory","Inertia","Epsilon","Number-Of-People","Initial-C-Belief-Positions","Initial-Person-Attributes","Perc-Right-Hand-Side","Clustering-Weight","Statistics-Retention","Run-Length","MSNE-Margin","HD-Value","MFI-Network-Radius","Ticks-Between-Network-Updates","Ticks-Between-Plot-Updates","Ticks-Until-Shock","Shock-Repeats?","Shock-Code","Seed-Setup","Seed-Go","[step]","previous-seed-setup","previous-seed-go","timer","hd-cost-of-conflict","msne-exp-payoff","noise-payoff","item 0 payoffs","item 1 payoffs","item 2 payoffs","item 3 payoffs","count people","count C-Beliefs","perc-played-hawk","perc-played-dove","perc-interaction-type 0","perc-interaction-type 1","perc-interaction-type 2","perc-interaction-type 3","mean-payoff-by-mfi 0","mean-payoff-by-mfi 1","mean-payoff-by-mfi 2","mean-payoff-by-mfi 3","perc-events-dd","perc-events-hh","perc-events-dhhd","perc-always-hawk","perc-play-mixture","perc-always-dove","perc-best-response-dove","perc-best-response-msne","perc-best-response-hawk","perc-beliefs-between 0 20","perc-beliefs-between 20 40","perc-beliefs-between 40 60","perc-beliefs-between 60 80","perc-beliefs-between 80 101","num-mfi-components-larger-than 0","num-mfi-components-larger-than 1","num-mfi-components-larger-than 5","first first mfi-component-sizes","last first mfi-component-sizes","perc-self-hawkish-mfi-type 0","perc-self-hawkish-mfi-type 1","perc-self-hawkish-mfi-type 2","perc-self-hawkish-mfi-type 3","mean-icb-distance-by-mfi 0","mean-icb-distance-by-mfi 1","mean-icb-distance-by-mfi 2","mean-icb-distance-by-mfi 3"
"378","90","4","100","90","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","1873345197","835221270","390.947","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","200","800","88.5","11.5","0","0","0","100","3.611111111111111","3.611111111111111","3.611111111111111","0.5271986943102942","1.230887687104542","80.51042350241472","18.258688810480752","0","100","0","0","100","0","0","0","0","0","100","1","1","1","200","3","90","90","90","90.5","0","0","0","4.799698675753208"
"379","90","4","0","90","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-76149483","-493492845","390.358","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","200","800","49.5","50.5","18","31.5","28","22.5","3.625788269695366","2.8791379255683296","4.798815503774505","3.1044209679338546","24.813916055077925","25.16879890905899","50.0172850358631","8.5","85.5","6","50.75","0","49.25","49.25","0","0","0","50.75","56","32","9","21","1","69.44444444444444","42.857142857142854","60.71428571428571","26.666666666666668","42.06804242304788","43.491373406389165","41.76867074280468","42.940201811311645"
"380","90","4","5","90","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-1041669842","-2002266123","388.937","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","200","800","49.5","50.5","17.5","32.5","31.5","18.5","3.403940247501089","2.83806739957134","4.918386992298881","3.0128489351719216","24.977327580157365","24.754852732422123","50.26781968742053","6.5","87","6.5","49.125","0","50.875","50.875","0","0","0","49.125","53","25","9","46","1","57.14285714285714","38.46153846153847","58.730158730158735","35.13513513513514","41.38857897436707","44.015010197213236","42.723946871968714","41.16698837922086"
"381","90","4","10","90","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","486784312","-926402888","391.757","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","200","800","51.5","48.5","18.5","29","31","21.5","3.636665646724244","2.6472331758149052","4.9175234468092155","2.952358434165879","24.718912941751796","25.20593824523711","50.075148813011104","5.5","86.5","8","26","24.625","49.375","49.375","0","0","0","50.625","51","28","8","44","2","72.97297297297297","44.827586206896555","58.06451612903226","25.581395348837212","44.27706574494455","41.957772198010794","44.05494689845937","41.90261318325261"
"382","90","4","15","90","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","1419338484","881539166","394.01","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","200","800","64","36","0.5","20.5","10","69","2.7995850452176287","2.3283854734612746","4.519384730436215","2.741051458208827","15.31194307269865","38.977543323119505","45.71051360418187","15.5","82.5","2","35.5","25.25","39.25","39.25","0","0","0","60.75","28","14","2","138","3","100","58.536585365853654","75","63.76811594202898","28.944031308766906","41.31039798468641","38.92871969484284","37.90742732352574"
"383","90","4","20","90","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-2133188604","133216313","392.677","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","200","800","63.5","36.5","0","25.5","18","56.5","3.611111111111111","2.266761351876482","4.877149217125333","2.6927692974303077","14.212868978565858","36.408138176534656","49.378992844899514","16","81.5","2.5","37.625","0","62.375","41","0","0","0","59","29","20","7","108","3","90","56.86274509803921","80.55555555555556","61.94690265486725","0","42.02398419730175","42.674226147182225","39.003777358706934"
"384","90","4","25","90","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-192964262","-11196159","393.774","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","200","800","55.5","44.5","1","21.5","17","60.5","2.90299083661486","1.9804829119285061","4.641200301996342","2.7894025552697035","14.174497267913132","37.23432602925018","48.5911767028367","16","83.5","0.5","30.75","6.625","62.625","19.375","19.25","0","11.375","50","33","16","3","121","3","100","51.162790697674424","79.41176470588235","56.19834710743802","34.508732752097465","41.817774332357445","38.5058136387966","39.71852393617369"
"385","90","4","30","90","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","1312715628","982926237","394.59","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","200","800","56","44","1","19","17.5","62.5","2.2734852586796075","2.121441914908038","4.592793736943586","2.6096174870556714","15.961233952669136","38.50994430370361","45.528821743627276","14.5","85","0.5","20.25","14.25","65.5","12.5","26.25","0","26.75","34.5","36","16","4","125","3","100","63.1578947368421","77.14285714285715","60.8","29.316557075788698","42.18327319023018","40.07162293026593","39.875327359149395"
"386","90","4","35","90","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-798823068","-673259524","393.014","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","200","800","66.5","33.5","0","15.5","11.5","73","3.611111111111111","1.8151729440903155","4.4151956922121895","2.6091884580738975","13.44060396485836","41.511476064017785","45.047919971123875","18.5","80","1.5","24.25","15.375","60.375","13.25","23.125","0","24","39.625","31","16","1","146","3","90","51.61290322580645","82.6086956521739","64.38356164383562","0","38.682502108726","35.836126162381476","36.30800384733124"
"388","90","4","45","90","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-744144714","-1447600645","395.795","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","200","800","68.5","31.5","0","20.5","7.5","72","3.611111111111111","1.7030733034190357","4.640850863144684","2.447215402992487","9.883351874800853","45.734599222355826","44.382048902843366","20","79","1","20.125","21.625","58.25","9","11.625","13.375","19.25","46.75","24","10","3","144","3","90","63.41463414634146","66.66666666666666","68.75","0","36.638500805011574","34.83702675962918","29.994165355731084"
"389","90","4","50","90","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-1300297125","518004764","397.067","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","200","800","69","31","0","19","6.5","74.5","3.611111111111111","1.537217092146607","4.910461896250123","2.399511169882678","8.870849690849996","46.82003233811927","44.309117971030744","22","75.5","2.5","21.875","21.5","56.625","5.375","11.5","16.875","17.625","48.625","19","11","4","149","3","90","57.89473684210527","92.3076923076923","70.46979865771812","0","37.18224423786466","29.376288479808444","32.54233553745849"
"387","90","4","40","90","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","1627232961","1823709989","11438.052","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","200","800","63","37","0","22","10.5","67.5","3.611111111111111","1.5981690065831715","4.892863145700251","2.6354299266479218","10.442489406791765","42.403265779784945","47.15424481342333","19.5","80.5","0","25.625","17.875","56.5","11.375","23.125","0","20.125","45.375","21","8","4","129","3","90","47.72727272727273","90.47619047619048","67.4074074074074","0","38.320553084282594","38.613325155868","36.63348563597337"
"390","90","4","55","90","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-496723555","-1858372800","402.377","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","200","800","73.5","26.5","0","20","9","71","3.611111111111111","1.3265383257137862","4.883701482496393","2.3973507508282013","7.953242175432177","46.67472303020183","45.37203479436601","32","67","1","17","18.5","64.5","3.875","10.375","22.125","21.5","42.125","21","10","3","141","3","90","52.5","77.77777777777779","74.64788732394366","0","39.89415308519768","27.774799800375686","26.677392712832642"
"392","90","4","65","90","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-367319547","-102481567","400.547","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","200","800","70.5","29.5","0","30","20.5","49.5","3.611111111111111","1.3417422227459028","4.974320107296282","2.5253131027245383","4.261246428385523","41.89881105597325","53.83994251564127","31","67.5","1.5","21.875","11.75","66.375","6","11.125","18.625","23.375","40.875","23","10","4","87","3","90","68.33333333333333","95.1219512195122","80.8080808080808","0","44.40866868798504","23.378803144979003","23.410731751312923"
"391","90","4","60","90","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","459548414","-1310365342","402.372","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","200","800","65","35","0","24","13.5","62.5","3.611111111111111","1.1993076196668218","4.988462547547691","2.5823998243069264","5.659015169553908","43.645029069045556","50.69595576140056","28","70","2","20.125","16.625","63.25","5.5","9.25","21.875","19.125","44.25","19","12","5","113","3","90","58.333333333333336","88.88888888888889","76.8","0","43.764971495703584","27.779754212459412","26.65416862721369"
"393","90","4","70","90","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-1312661031","836335134","403.615","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","200","800","69.5","30.5","0","35","19.5","45.5","3.611111111111111","1.3993184452828369","4.929108266586113","2.846586941146373","2.807409991145518","40.56957673101211","56.62301327784239","36","61.5","2.5","24.75","11.125","64.125","4.625","10.625","21","23.875","39.875","16","10","3","83","3","90","57.14285714285714","87.17948717948718","84.61538461538461","0","46.89062284763203","21.435082289531685","24.002711356116713"
"394","90","4","75","90","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","1681292264","1575789809","406.01","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","200","800","65","35","0","43","33.5","23.5","3.611111111111111","1.3061169322472006","5.223841818396888","3.2525567737117203","1.5820157131651778","34.63257362667288","63.78541066016196","42.5","53","4.5","25.875","6.375","67.75","5","15.5","21.125","22.75","35.625","14","10","3","84","1","90","68.6046511627907","91.04477611940298","93.61702127659575","0","46.75023993527862","20.00009363674146","14.547137805503382"
"395","90","4","80","90","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","1095328937","1700163","404.177","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","200","800","67.5","32.5","0","43","27","30","3.611111111111111","1.4830831537102782","5.59061332878493","3.2511829276315103","0.7998626308880248","33.79416780317755","65.40596956593443","42","55","3","25.75","4.625","69.625","4.875","14.375","27","21","32.75","25","14","7","80","1","90","68.6046511627907","94.44444444444444","95","0","46.095249724409754","18.925189067909603","16.33817327599319"
"396","90","4","85","90","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-1439999887","1046735204","405.274","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","200","800","65.5","34.5","0","46","27","27","3.611111111111111","1.546549034551498","5.50924094809165","3.1396849697303995","0.9991046543672769","35.16079403329849","63.84010131233427","43","55.5","1.5","24.625","5.25","70.125","2.125","15","30.75","19.625","32.5","14","9","5","91","1","90","75","96.29629629629629","96.29629629629629","0","45.47909408534109","20.472019398762896","13.214210850353771"
"397","90","4","90","90","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","420989181","932778371","406.058","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","200","800","65.5","34.5","0","41","30.5","28.5","3.611111111111111","1.3341517743866604","5.490628570341506","3.1328451318524273","0.7467863120643209","33.938913527448655","65.31430016048705","44","52.5","3.5","23.875","5.625","70.5","2.875","19.5","31.125","15.25","31.25","18","7","4","78","1","90","70.73170731707317","95.08196721311475","98.24561403508771","0","46.397280296440975","26.219829870532973","17.596950177030603"
"398","90","4","95","90","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","914223233","-2071892147","404.744","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","200","800","70.5","29.5","0","42","28","30","3.611111111111111","1.5521338897453805","5.279904798452519","3.1566231143629695","0.5210646302981514","34.6093827917642","64.86955257793768","45","52","3","25","3.375","71.625","2.125","13.75","37.25","17.125","29.75","13","8","5","83","1","90","67.85714285714286","94.64285714285714","95","0","47.268084132","26.978707939587512","14.264430687830332"
"400","90","4","0","90","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-534799222","748291655","408.445","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","200","800","47.5","52.5","24","28.5","26.5","21","3.517230621062423","2.7290828561486533","4.8543849772032415","3.16049920480979","26.27980116592351","25.70326532952728","48.016933504549215","9","86","5","48.25","0","51.75","51.75","0","0","0","48.25","50","29","11","21","2","75","50.877192982456144","47.16981132075472","19.047619047619047","42.5857546801995","44.87954524607943","43.65897962239738","40.761075469590324"
"399","90","4","100","90","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","1619652321","-959840207","408.101","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","200","800","89","11","0","0","0","100","3.611111111111111","3.611111111111111","3.611111111111111","0.5513315974144803","1.1743080554918166","80.07603124653939","18.749660697968828","0","100","0","0","100","0","0","0","0","0","100","1","1","1","200","3","90","90","90","91","0","0","0","4.694644644629944"
"402","90","4","10","90","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-851573332","-1639003069","413.671","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","200","800","52","48","20.5","25","29","25.5","3.402198599556542","2.552432357038883","4.9213699107895685","3.147364274000357","25.31004743670228","25.82398860897823","48.86596395431951","7","84.5","8.5","26.75","23.75","49.5","49.5","0","0","0","50.5","50","32","10","28","1","68.29268292682927","40","65.51724137931035","29.411764705882355","42.782472706290825","42.56368985223808","42.1264010472009","42.62651959273482"
"403","90","4","15","90","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","631881053","-1033932610","412.381","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","200","800","61.5","38.5","0.5","18.5","14.5","66.5","3.138446497153812","2.097007309518647","4.645489919301771","2.7261235230189613","15.245487909490482","37.9780782146445","46.77643387586504","20","78","2","36.75","24.375","38.875","38.875","0","0","0","61.125","28","11","3","133","3","100","51.35135135135135","86.20689655172413","67.66917293233082","44.68714824465268","39.90316555857843","38.76836086564478","38.207512195331915"
"404","90","4","20","90","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-364337519","-1081305121","414.24","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","200","800","55","45","0","26.5","16.5","57","3.611111111111111","2.3099198860036414","4.719640290762649","2.776489328911143","14.273191441269184","36.477569965569266","49.249238593161564","13","85.5","1.5","38.25","0","61.75","40.25","0","0","0","59.75","36","17","4","109","3","90","58.490566037735846","84.84848484848484","62.28070175438597","0","41.26998711168313","38.71476171477691","39.56257857996075"
"401","90","4","5","90","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-1133384018","569453513","11453.925","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","200","800","47.5","52.5","17.5","33.5","29","20","3.5190172245301743","2.727839042366562","4.931466550868427","3.240412538728163","25.019264835503225","25.058485782305034","49.92224938219175","7","86.5","6.5","50.625","0","49.375","49.375","0","0","0","50.625","43","26","9","58","1","57.14285714285714","37.3134328358209","68.96551724137932","22.5","41.385894337460414","43.196088438271744","43.892169930822284","40.60394904166355"
"405","90","4","25","90","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-2074177212","647201294","415.667","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","200","800","61.5","38.5","0","20","13","67","3.611111111111111","2.110653995839144","4.720313042930654","2.7127564357769223","14.694542016896612","38.640270479051686","46.665187504051715","11.5","85.5","3","31.875","7.125","61","19.25","18.875","0","11.5","50.375","31","15","4","133","3","90","57.49999999999999","84.61538461538461","60.447761194029844","0","40.48754606525079","39.515905588718795","38.3216878407873"
"408","90","4","40","90","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","1253047049","447098400","416.853","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","200","800","71","29","0","18.5","11.5","70","3.611111111111111","1.7254824083442037","4.735944765906501","2.4618490311510834","9.296652270139152","43.43144012228371","47.27190760757716","18.5","78","3.5","29.5","18.125","52.375","11.125","18.25","0","21.5","49.125","25","11","4","138","3","90","51.35135135135135","78.26086956521739","58.57142857142858","0","39.44320429126878","38.255537047388714","35.68292656629792"
"407","90","4","35","90","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","709883938","-1980099980","415.855","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","200","800","65.5","34.5","0","25","18.5","56.5","3.611111111111111","1.9025087313964983","4.5761162126211685","2.6560742738699132","11.329727029412531","39.18796835543027","49.48230461515723","18.5","80","1.5","27.625","14.5","57.875","12.75","23","0","22.125","42.125","27","19","6","113","3","90","60","86.48648648648648","64.60176991150442","0","39.41406044199511","35.945622617134525","36.47363432225842"
"406","90","4","30","90","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-1307542135","-1229337678","418.011","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","200","800","60","40","0.5","19.5","13","67","3.8468245396443708","1.950290264214433","4.670445178679578","2.7162991776656993","15.03152464790859","39.120857163280824","45.8476181888106","18.5","78.5","3","21.125","16.75","62.125","12.75","24.875","0","24.5","37.875","30","12","4","134","3","100","48.717948717948715","84.61538461538461","57.46268656716418","44.94917733088668","38.42538315366722","38.557804762068905","38.78594678896829"
"409","90","4","45","90","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-1792464647","915042045","417.66","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","200","800","69.5","30.5","0","11.5","6.5","82","3.611111111111111","1.8953185146751854","4.813351307678624","2.296184193487542","10.156088553927143","46.55339094876228","43.2905204973106","21.5","76.5","2","18.625","23.625","57.75","8.25","11.75","13.25","20.25","46.5","23","9","1","162","3","90","56.52173913043478","92.3076923076923","73.17073170731707","0","29.58552370213037","35.50758526188711","29.792599779516955"
"410","90","4","50","90","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","1874879695","800481875","416.629","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","200","800","77","23","0","16","6","78","3.611111111111111","1.4388890680976258","4.778195002230082","2.4073946193307276","9.596643433851726","46.89572842606696","43.50762814008133","22.5","77","0.5","19.375","21.875","58.75","6.5","7.75","18.125","20.125","47.5","21","9","3","156","3","90","56.25","75","74.35897435897436","0","35.516273581537995","29.724126165624426","28.912008586049033"
"411","90","4","55","90","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-619851365","428294472","420.079","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","200","800","70","30","0","21.5","7.5","71","3.611111111111111","1.5361901298906853","4.8100977991033265","2.438034364994892","7.347120015352267","46.40323298389887","46.24964700074888","25","74.5","0.5","18.375","21.25","60.375","4.375","9.875","19.5","19.875","46.375","25","11","5","141","3","90","51.162790697674424","86.66666666666667","66.90140845070422","0","34.2795906505345","25.96922626359461","27.53870717296701"
"412","90","4","60","90","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-463626504","527899819","419.946","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","200","800","60","40","0","42.5","30.5","27","3.611111111111111","1.386235161559754","5.475341099729711","3.0548153474355897","3.9485810038563263","34.48927578801482","61.562143208128866","31.5","65","3.5","25.625","11.25","63.125","9.625","12.125","19.125","18.5","40.625","21","12","6","79","1","90","65.88235294117646","83.60655737704919","85.18518518518519","0","45.85018754152549","25.906235624786863","26.916792976505423"
"413","90","4","65","90","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","1737434631","1957688084","425.136","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","200","800","68","32","0","29.5","11.5","59","3.611111111111111","1.3486731929268303","4.834152143795075","2.686975128819795","5.271669191083329","44.29617453983653","50.43215626908017","38.5","60","1.5","20.875","14","65.125","3.375","9.5","19.375","27.375","40.375","19","8","3","116","3","90","59.32203389830508","86.95652173913044","86.4406779661017","0","42.0735008014818","25.25719945450098","22.494189625663342"
"414","90","4","70","90","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-607665075","-2043200416","424.343","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","200","800","73","27","0","21.5","7","71.5","3.611111111111111","0.9489059256983944","4.886621834246998","2.359014332508496","4.800187728075357","49.81007609701167","45.38973617491299","44","55","1","15","17.125","67.875","1.125","5.125","20.625","31.75","41.375","21","8","2","133","3","90","58.139534883720934","78.57142857142857","85.3146853146853","0","40.70743564633287","25.00618797066731","19.84961372815128"
"415","90","4","75","90","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-454547499","388875163","426.229","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","200","800","66","34","0","41.5","17.5","41","3.611111111111111","1.6021275675816729","5.319391514793361","3.1393407252373287","1.665655295863238","38.10768924631435","60.22665545782243","41.5","53","5.5","22.375","8.25","69.375","4.625","13.375","22.875","24.375","34.75","14","6","5","82","1","90","63.85542168674698","97.14285714285714","89.02439024390245","0","45.10857674302086","20.907800866644603","13.37102515904688"
"417","90","4","85","90","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-817950707","251213960","427.738","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","200","800","63.5","36.5","0","47.5","38.5","14","3.611111111111111","1.574222625965898","5.656690183603886","3.4575909865886536","0.6069298930733117","28.626404289413273","70.76666581751346","42","55","3","29","3","68","3.875","19.125","29.625","13.625","33.75","17","8","3","95","1","90","67.36842105263158","90.9090909090909","96.42857142857143","0","48.00728010542118","23.000001821858344","12.218221824072419"
"418","90","4","90","90","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-533879138","881898735","428.382","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","200","800","64","36","0","44","31","25","3.611111111111111","1.4052208988629806","5.564091076107835","3.171014876623884","0.42962956269589936","33.553455331516005","66.01691510578812","44.5","50.5","5","24.875","4.125","71","0.5","16","32.875","20.25","30.375","10","8","4","86","1","90","72.72727272727273","96.7741935483871","98","0","45.32391248130866","19.666389118826057","11.623706001602804"
"421","90","4","0","90","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-705679811","1793008392","428.933","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","200","800","45.5","54.5","16","32.5","36.5","15","3.470153646274956","2.655041343900548","4.8806623563945175","3.1421560054552966","24.51119660904034","23.924192740668676","51.564610650291016","6","91.5","2.5","47.375","0","52.625","52.625","0","0","0","47.375","49","28","7","39","2","59.375","47.69230769230769","63.013698630136986","40","43.73681940519456","43.20596488314353","43.497762820956666","42.8709765145326"
"419","90","4","95","90","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","1708699126","-1861155719","427.551","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","200","800","66.5","33.5","0","44","25","31","3.611111111111111","1.4357974017770954","5.586531693432177","3.1584400318816486","0.3582876054092596","35.86499657958103","63.77671581500971","46","51.5","2.5","22.875","3.625","73.5","0.875","11.625","40.25","18.875","28.375","13","8","3","87","1","90","73.86363636363636","88","98.38709677419355","0","44.76221368026375","22.646185663706454","11.650626270453806"
"420","90","4","100","90","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-113401698","1240584693","430.391","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","200","800","87.5","12.5","0","0","0","100","3.611111111111111","3.611111111111111","3.611111111111111","0.5687754280786418","1.2945719624842267","79.76204229458446","18.943385742931326","0","100","0","0","100","0","0","0","0","0","100","1","1","1","200","3","90","90","90","85.5","0","0","0","5.2176508569316375"
"422","90","4","5","90","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-947212477","-374237590","428.283","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","200","800","51.5","48.5","16","33.5","34","16.5","3.267004623842086","2.7643209873768058","4.831104799214987","3.240830336702407","23.92244553014502","24.730543658250802","51.34701081160419","3","89.5","7.5","52.125","0","47.875","47.875","0","0","0","52.125","52","30","8","43","1","71.875","52.23880597014925","55.88235294117647","36.36363636363637","42.29027200004922","43.608628078090554","43.95374055444049","42.14407605181807"
"416","90","4","80","90","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-1149239201","-1337070414","11470.27","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","200","800","64.5","35.5","0","43.5","32","24.5","3.611111111111111","1.4083872041118035","5.435190088641014","3.1603816317249924","1.3251967187456353","33.72835028532516","64.94645299592923","41","54","5","25.75","4.5","69.75","3.375","16.25","25.75","21","33.625","11","8","4","86","1","90","73.5632183908046","92.1875","93.87755102040816","0","46.058451304233884","22.19570331859806","12.521012781333072"
"423","90","4","10","90","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-1097011238","-555117663","431.359","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","200","800","48.5","51.5","15.5","34","34","16.5","3.646890361276842","2.743268129421998","4.853151231577497","3.156006626328606","23.60545724162564","23.961749722524754","52.43279303584963","8.5","84","7.5","26.125","24","49.875","49.875","0","0","0","50.125","47","29","5","41","1","64.51612903225806","35.294117647058826","55.88235294117647","21.21212121212121","42.389917056031045","43.59951904994868","44.54913250595446","42.11754318825661"
