"BehaviorSpace results (NetLogo 6.2.2)"
"BestResponseToContexts.nlogo"
"experiment_Pop"
"01/16/2025 21:07:33:171 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","Base-MSNE","Number-Of-C-Beliefs","Memory","Inertia","Epsilon","Number-Of-People","Initial-C-Belief-Positions","Initial-Person-Attributes","Perc-Right-Hand-Side","Clustering-Weight","Statistics-Retention","Run-Length","MSNE-Margin","HD-Value","MFI-Network-Radius","Ticks-Between-Network-Updates","Ticks-Between-Plot-Updates","Ticks-Until-Shock","Shock-Repeats?","Shock-Code","Seed-Setup","Seed-Go","[step]","previous-seed-setup","previous-seed-go","timer","hd-cost-of-conflict","msne-exp-payoff","noise-payoff","item 0 payoffs","item 1 payoffs","item 2 payoffs","item 3 payoffs","count people","count C-Beliefs","perc-played-hawk","perc-played-dove","perc-interaction-type 0","perc-interaction-type 1","perc-interaction-type 2","perc-interaction-type 3","mean-payoff-by-mfi 0","mean-payoff-by-mfi 1","mean-payoff-by-mfi 2","mean-payoff-by-mfi 3","perc-events-dd","perc-events-hh","perc-events-dhhd","perc-always-hawk","perc-play-mixture","perc-always-dove","perc-best-response-dove","perc-best-response-msne","perc-best-response-hawk","perc-beliefs-between 0 20","perc-beliefs-between 20 40","perc-beliefs-between 40 60","perc-beliefs-between 60 80","perc-beliefs-between 80 101","num-mfi-components-larger-than 0","num-mfi-components-larger-than 1","num-mfi-components-larger-than 5","first first mfi-component-sizes","last first mfi-component-sizes","perc-self-hawkish-mfi-type 0","perc-self-hawkish-mfi-type 1","perc-self-hawkish-mfi-type 2","perc-self-hawkish-mfi-type 3","mean-icb-distance-by-mfi 0","mean-icb-distance-by-mfi 1","mean-icb-distance-by-mfi 2","mean-icb-distance-by-mfi 3"
"20","90","4","90","90","0","36","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","692474782","931768115","12.489","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","36","144","55.55555555555556","44.44444444444444","0","50","36.111111111111114","13.88888888888889","3.611111111111111","2.029224043729338","5.838682226059395","3.9010883573072803","0.0225019150404457","24.03282824378172","75.94466984117786","41.666666666666664","52.77777777777778","5.555555555555555","29.166666666666668","2.7777777777777777","68.05555555555556","7.638888888888889","22.22222222222222","27.083333333333332","11.11111111111111","31.944444444444443","3","3","2","18","1","90","83.33333333333334","92.3076923076923","100","0","47.053797323162584","28.53220199808464","8.412482448021452"
"21","90","4","90","90","0","64","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-1504513579","-1260621846","13.253","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","64","256","59.375","40.625","0","51.5625","39.0625","9.375","3.611111111111111","1.6925265102089315","5.953324856940817","3.2419698466132996","0.6301863311870683","26.961098810598333","72.40871485821462","34.375","64.0625","1.5625","30.859375","4.296875","64.84375","5.078125","29.296875","21.484375","8.203125","35.9375","7","4","2","33","1","90","81.81818181818183","92","100","0","45.80217309778277","24.55012658104989","15.019649633680563"
"14","90","4","90","90","0","144","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","619127124","552189508","13848.349","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","144","576","69.44444444444444","30.555555555555557","0","44.44444444444444","21.52777777777778","34.02777777777778","3.611111111111111","1.420996496958502","5.48884655968503","3.580682793687358","0.2772414562858204","35.431065494217435","64.29169304949676","47.916666666666664","50","2.0833333333333335","24.305555555555557","2.2569444444444446","73.4375","0.5208333333333334","10.416666666666666","36.979166666666664","23.61111111111111","28.47222222222222","15","7","5","64","1","90","75","90.32258064516128","97.95918367346938","0","43.619984359519265","17.305813062813993","9.441163127156429"
"6","90","4","90","90","0","196","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","823250705","-1790798625","15.671","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","196","784","68.36734693877551","31.632653061224488","0","46.93877551020408","32.6530612244898","20.408163265306122","3.611111111111111","1.616936106864258","5.6194510009624725","3.3668583157835434","0.4808537608490737","30.941878911019767","68.57726732813116","42.857142857142854","53.06122448979592","4.081632653061225","25.382653061224488","4.209183673469388","70.40816326530613","2.5510204081632653","21.683673469387756","31.505102040816325","13.392857142857142","30.867346938775512","12","7","4","91","1","90","72.82608695652173","87.5","100","0","45.41770764844693","23.402049737825042","14.20910028655866"
"15","90","4","90","90","0","196","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-1113835425","-1844646387","18.022","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","196","784","65.81632653061224","34.183673469387756","0","45.40816326530612","31.632653061224488","22.959183673469386","3.611111111111111","1.380813524786839","5.640407705304831","3.3067980463706634","0.7162198577539555","32.93232304393398","66.35145709831208","45.91836734693877","53.06122448979592","1.0204081632653061","23.852040816326532","4.719387755102041","71.42857142857143","1.6581632653061225","15.178571428571429","37.37244897959184","15.433673469387756","30.357142857142858","14","8","4","88","1","90","77.52808988764045","96.7741935483871","97.77777777777777","0","44.99748681627909","17.78814486052123","10.111550099265502"
"22","90","4","90","90","0","100","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-1823715024","1418029672","19.068","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","100","400","64","36","0","45","43","12","3.611111111111111","1.5972274938598348","5.570178886153856","2.6126050777698553","0.46032202737790473","28.306045752921612","71.2336322197005","37","58","5","28.5","5.75","65.75","4.75","22.5","28.75","8","36","9","6","2","44","1","90","55.55555555555556","95.34883720930233","100","0","47.76214912054192","28.103206884626278","19.57005693572932"
"7","90","4","90","90","0","256","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","1604096963","-1251496458","18.168","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","256","1024","71.09375","28.90625","0","43.359375","19.140625","37.5","3.611111111111111","1.509378273558099","5.298421305113993","3.397485523048528","0.4182194229531948","37.03202982223642","62.549750754810404","49.609375","47.265625","3.125","23.92578125","3.515625","72.55859375","0.87890625","11.1328125","35.546875","23.33984375","29.1015625","13","8","6","109","1","90","74.77477477477478","95.91836734693877","100","0","46.71041133704371","16.362993197812052","10.165909102734021"
"28","90","4","90","90","0","16","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","1543301785","-1606519065","20.118","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","16","64","56.25","43.75","0","50","50","0","3.611111111111111","2.1502786943842263","6.728113125865661","3.611111111111111","2.492437427362922E-10","10.094473617751044","89.90552638199974","31.25","62.5","6.25","35.9375","0","64.0625","26.5625","29.6875","4.6875","3.125","35.9375","2","2","2","8","1","90","37.5","87.5","90","0","47.76971898773484","39.0135056504297","0"
"29","90","4","90","90","0","36","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","2067238547","1880433192","20.228","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","36","144","61.111111111111114","38.888888888888886","0","47.22222222222222","41.666666666666664","11.11111111111111","3.611111111111111","1.8479966839364013","5.875031794131339","2.972893813772092","0.40421808268488985","24.283502103011386","75.31227981430374","36.111111111111114","61.111111111111114","2.7777777777777777","29.166666666666668","4.166666666666667","66.66666666666667","9.027777777777779","27.083333333333332","22.916666666666668","7.638888888888889","33.333333333333336","5","3","2","17","1","90","58.82352941176471","86.66666666666667","100","0","46.35726973955851","27.92146939506305","19.004516570998085"
"23","90","4","90","90","0","144","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-1270688832","-1298650611","19.909","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","144","576","63.888888888888886","36.111111111111114","0","44.44444444444444","29.86111111111111","25.694444444444443","3.611111111111111","1.5630698930459181","5.568157352043253","3.418104471838659","0.45027257507110907","31.757861906146395","67.79186551878252","45.833333333333336","50.69444444444444","3.4722222222222223","25","3.6458333333333335","71.35416666666667","3.6458333333333335","16.319444444444443","34.201388888888886","16.319444444444443","29.51388888888889","10","5","3","60","1","90","70.3125","93.02325581395348","100","0","46.8964497503946","20.652658484739668","8.937852706860854"
