"BehaviorSpace results (NetLogo 6.2.2)"
"BestResponseToContexts.nlogo"
"experiment_Exp1_MSNE"
"01/20/2025 20:08:51:480 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","Base-MSNE","Number-Of-C-Beliefs","Memory","Inertia","Epsilon","Number-Of-People","Initial-C-Belief-Positions","Initial-Person-Attributes","Perc-Right-Hand-Side","Clustering-Weight","Statistics-Retention","Run-Length","MSNE-Margin","HD-Value","MFI-Network-Radius","Ticks-Between-Network-Updates","Ticks-Between-Plot-Updates","Ticks-Until-Shock","Shock-Repeats?","Shock-Code","Seed-Setup","Seed-Go","[step]","previous-seed-setup","previous-seed-go","timer","hd-cost-of-conflict","msne-exp-payoff","noise-payoff","item 0 payoffs","item 1 payoffs","item 2 payoffs","item 3 payoffs","count people","count C-Beliefs","perc-played-hawk","perc-played-dove","perc-interaction-type 0","perc-interaction-type 1","perc-interaction-type 2","perc-interaction-type 3","mean-payoff-by-mfi 0","mean-payoff-by-mfi 1","mean-payoff-by-mfi 2","mean-payoff-by-mfi 3","perc-events-dd","perc-events-hh","perc-events-dhhd","perc-always-hawk","perc-play-mixture","perc-always-dove","perc-best-response-dove","perc-best-response-msne","perc-best-response-hawk","perc-beliefs-between 0 20","perc-beliefs-between 20 40","perc-beliefs-between 40 60","perc-beliefs-between 60 80","perc-beliefs-between 80 101","num-mfi-components-larger-than 0","num-mfi-components-larger-than 1","num-mfi-components-larger-than 5","first first mfi-component-sizes","last first mfi-component-sizes","perc-self-hawkish-mfi-type 0","perc-self-hawkish-mfi-type 1","perc-self-hawkish-mfi-type 2","perc-self-hawkish-mfi-type 3","mean-icb-distance-by-mfi 0","mean-icb-distance-by-mfi 1","mean-icb-distance-by-mfi 2","mean-icb-distance-by-mfi 3"
"22","0","1","100","100","0","200","Random","Random","50","0","0","2000","5","10","4","100","100","-1","false","","0","0","2000","-712394167","-358777529","24.069","2147483648","5","-5.3687090825E8","5","0","10","-2147483648","200","200","0","100","100","0","0","0","5","-5.3687090825E8","-5.3687090825E8","-5.3687090825E8","100","0","0","0","100","0","0","100","0","100","0","0","0","0","1","1","1","200","0","0","0","0","0","0","0","0","0"
"23","5","1","100","100","0","200","Random","Random","50","0","0","2000","5","10","4","100","100","-1","false","","0","0","2000","-1985721949","-678882052","27.153","200","4.75","-20","5","0","10","-95","200","200","2","98","96","2","2","0","5","0","10","-20","96","0","4","0","100","0","0","100","0","100","0","0","0","0","8","2","1","192","0","5.208333333333334","0","0","5","0","0","0","0"
"24","10","1","100","100","0","200","Random","Random","50","0","0","2000","5","10","4","100","100","-1","false","","0","0","2000","1737890843","1638520216","537","100","4.5","-7.5","5","0","10","-45","200","200","9.5","90.5","83","7.5","7.5","2","5","0","10","-45","83","2","15","0","100","0","0","100","0","100","0","0","0","0","24","7","1","166","0","7.83132530120482","6.666666666666667","6.666666666666667","0","0","0","0","0"
"25","15","1","100","100","0","200","Random","Random","50","0","0","2000","5","10","4","100","100","-1","false","","0","0","2000","2015050064","-979206282","33.783","66.66666666666667","4.25","-3.333333333333334","5","0","10","-28.333333333333336","200","200","13","87","76","11","11","2","5","0","10","-28.333333333333336","76","2","22","0","100","0","0","100","0","100","0","0","0","0","27","12","1","152","0","13.815789473684212","13.636363636363635","13.636363636363635","0","0","0","0","0"
"26","20","1","100","100","0","200","Random","Random","50","0","0","2000","5","10","4","100","100","-1","false","","0","0","2000","-20405574","-887506359","36.048","50","4","-1.25","5","0","10","-20","200","200","14.5","85.5","73","12.5","12.5","2","5","0","10","-20","73","2","25","0","100","0","0","100","0","0","100","0","0","0","32","14","2","146","0","22.602739726027394","20","20","25","0","0","0","0"
"28","30","1","100","100","0","200","Random","Random","50","0","0","2000","5","10","4","100","100","-1","false","","0","0","2000","-737760099","-533960867","33.692","33.333333333333336","3.5","0.833333333333333","5","0","10","-11.666666666666668","200","200","26.5","73.5","55","18.5","18.5","8","5","0","10","-11.666666666666666","55","8","37","0","100","0","0","100","0","0","100","0","0","0","41","22","3","104","0","33.63636363636363","35.13513513513514","35.13513513513514","50","0","0","0","0"
"27","25","1","100","100","0","200","Random","Random","50","0","0","2000","5","10","4","100","100","-1","false","","0","0","2000","-2098825025","-872448895","34.091","40","3.75","0","5","0","10","-15","200","200","26.5","73.5","54","19.5","19.5","7","5","0","10","-15","54","7","39","0","100","0","0","100","0","0","100","0","0","0","54","24","3","96","0","28.703703703703702","43.58974358974359","43.58974358974359","35.714285714285715","0","0","0","0"
"29","35","1","100","100","0","200","Random","Random","50","0","0","2000","5","10","4","100","100","-1","false","","0","0","2000","-1865932745","-1621659175","37.136","28.571428571428573","3.25","1.4285714285714284","5","0","10","-9.285714285714286","200","200","39","61","31","30","30","9","5","0","10","-9.285714285714285","31","9","60","0","100","0","0","100","0","0","100","0","0","0","46","30","11","24","2","48.38709677419355","46.666666666666664","46.666666666666664","44.44444444444444","0","0","0","0"
"31","45","1","100","100","0","200","Random","Random","50","0","0","2000","5","10","4","100","100","-1","false","","0","0","2000","264899835","377235780","34.897","22.22222222222222","2.75","2.2222222222222223","5","0","10","-6.111111111111111","200","200","46","54","24","30","30","16","5","0","10","-6.111111111111113","24","16","60","0","100","0","0","100","0","0","0","100","0","0","44","29","11","19","1","52.083333333333336","50","50","46.875","0","0","0","0"
"32","50","1","100","100","0","200","Random","Random","50","0","0","2000","5","10","4","100","100","-1","false","","0","0","2000","412605991","552543325","37.162","20","2.5","2.5","5","0","10","-5","200","200","49","51","27","24","24","25","5","0","10","-5","27","25","48","0","100","0","0","100","0","0","0","100","0","0","50","29","10","29","3","51.85185185185185","50","50","50","0","0","0","0"
"30","40","1","100","100","0","200","Random","Random","50","0","0","2000","5","10","4","100","100","-1","false","","0","0","2000","805418713","207308788","34.958","25","3","1.875","5","0","10","-7.5","200","200","42","58","36","22","22","20","5","0","10","-7.5","36","20","44","0","100","0","0","100","0","0","0","100","0","0","47","27","11","45","0","30.555555555555557","27.27272727272727","27.27272727272727","27.500000000000004","0","0","0","0"
