"BehaviorSpace results (NetLogo 6.2.2)"
"BestResponseToContexts.nlogo"
"experiment_MSNE"
"01/16/2025 17:17:47:662 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","Base-MSNE","Number-Of-C-Beliefs","Memory","Inertia","Epsilon","Number-Of-People","Initial-C-Belief-Positions","Initial-Person-Attributes","Perc-Right-Hand-Side","Clustering-Weight","Statistics-Retention","Run-Length","MSNE-Margin","HD-Value","MFI-Network-Radius","Ticks-Between-Network-Updates","Ticks-Between-Plot-Updates","Ticks-Until-Shock","Shock-Repeats?","Shock-Code","Seed-Setup","Seed-Go","[step]","previous-seed-setup","previous-seed-go","timer","hd-cost-of-conflict","msne-exp-payoff","noise-payoff","item 0 payoffs","item 1 payoffs","item 2 payoffs","item 3 payoffs","count people","count C-Beliefs","perc-played-hawk","perc-played-dove","perc-interaction-type 0","perc-interaction-type 1","perc-interaction-type 2","perc-interaction-type 3","mean-payoff-by-mfi 0","mean-payoff-by-mfi 1","mean-payoff-by-mfi 2","mean-payoff-by-mfi 3","perc-events-dd","perc-events-hh","perc-events-dhhd","perc-always-hawk","perc-play-mixture","perc-always-dove","perc-best-response-dove","perc-best-response-msne","perc-best-response-hawk","perc-beliefs-between 0 20","perc-beliefs-between 20 40","perc-beliefs-between 40 60","perc-beliefs-between 60 80","perc-beliefs-between 80 101","num-mfi-components-larger-than 0","num-mfi-components-larger-than 1","num-mfi-components-larger-than 5","first first mfi-component-sizes","last first mfi-component-sizes","perc-self-hawkish-mfi-type 0","perc-self-hawkish-mfi-type 1","perc-self-hawkish-mfi-type 2","perc-self-hawkish-mfi-type 3","mean-icb-distance-by-mfi 0","mean-icb-distance-by-mfi 1","mean-icb-distance-by-mfi 2","mean-icb-distance-by-mfi 3"
"21","100","4","90","90","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","365849077","-646694072","27.292","10","0","3.75","5","0","10","0","200","800","100","0","0","0","0","100","3.75","3.75","3.75","0","0","99.99999999999989","0","0","100","0","0","100","0","0","0","0","0","100","1","1","1","200","3","100","100","100","100","0","0","0","3.058387417619624"
"22","0","4","90","90","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-1439480257","1870973515","29.423","2147483648","5","-5.3687090825E8","5","0","10","-2147483648","200","800","0","100","100","0","0","0","4.999999999999999","-5.3687090825E8","-5.3687090825E8","-5.3687090825E8","99.99999999999989","0","0","0","100","0","0","100","0","100","0","0","0","0","2","2","1","196","0","0","0","0","0","3.0012244716826753","0","0","0"
"23","5","4","90","90","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-966834829","1760628104","27.626","200","4.75","-20","5","0","10","-95","200","800","26","74","49","12.5","38.5","0","3.3309179177935397","2.413858898529037","7.5402500706547295","-20","45.460448360541726","0.16312158076296635","54.37643005869535","2.5","39.5","58","77.125","22.875","0","28.75","40.5","28.5","2.25","0","9","5","4","97","0","2.0408163265306123","4","15.584415584415584","5","7.411816268524261","10.671749304180663","42.8234554573579","0"
"24","10","4","90","90","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-774546151","-87076944","83.816","100","4.5","-7.5","5","0","10","-45","200","800","30","70","34","22","44","0","3.231580905998688","2.419227604991857","7.074043893489602","-7.5","35.96115588267245","0.51290621145363","63.52593790587393","4","49","47","71.375","4.625","24","31.25","24","31.5","12.125","1.125","13","9","7","86","2","1.4705882352941175","9.090909090909092","31.818181818181817","10","10.805696422661478","19.35050919320075","46.11181605478142","0"
"25","15","4","90","90","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","1400638197","1429885119","35.022","66.66666666666667","4.25","-3.333333333333334","5","0","10","-28.333333333333336","200","800","35.5","64.5","12","43","45","0","3.749470467891727","2.444324334007023","6.899039470378658","-3.333333333333334","25.51010430249658","1.183308955678733","73.3065867418247","3","64","33","63.125","3.25","33.625","36.875","9.625","21.625","24.375","7.5","15","6","3","89","2","4.166666666666666","11.627906976744185","30","15","25.09811731178985","32.967764329670224","49.42906567432169","0"
"26","20","4","90","90","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","1269828095","176448620","37.205","50","4","-1.25","5","0","10","-20","200","800","42","58","2","49.5","48.5","0","3.439716173118806","2.4370514719146414","6.924202404058558","-1.25","19.963463824135932","1.4665081278859033","78.5700280479782","4.5","67","28.5","60.75","2.375","36.875","38.25","4.75","16.25","28.875","11.875","9","2","2","99","1","25","15.151515151515152","31.958762886597935","20","37.617977764229835","36.28174411102447","49.07227174131501","0"
"27","25","4","90","90","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-1033969282","1721533499","37.073","40","3.75","0","5","0","10","-15","200","800","41","59","6","47","47","0","2.6978783178499146","2.330430608458591","7.238661520058359","0","17.162571127603673","1.7032700026302035","81.13415886976614","8.5","62","29.5","59.5","2.125","38.375","38.375","4.875","10.375","24.875","21.5","11","7","2","93","2","8.333333333333332","19.148936170212767","42.5531914893617","25","23.681650987167547","40.61702469156804","49.89194457489448","0"
"29","35","4","90","90","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","1761662184","-440139543","37.635","28.571428571428573","3.25","1.4285714285714284","5","0","10","-9.285714285714286","200","800","45","55","0","49","51","0","1.4285714285714284","2.1948592881159166","6.774285473131533","1.4285714285714284","12.349159383324857","3.2874335026828176","84.3634071139924","10","67","23","56.125","0.875","43","39.875","4","5.625","24.125","26.375","6","2","2","100","2","35","24.489795918367346","41.17647058823529","35","0","43.62478605904251","49.043044934304305","0"
"28","30","4","90","90","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","1098515056","855500333","39.961","33.333333333333336","3.5","0.833333333333333","5","0","10","-11.666666666666668","200","800","44","56","4","48","48","0","4.1371676269022135","2.2348644244578812","6.8803697668930015","0.833333333333333","13.716965346795307","2.755205298452925","83.52782935475179","8.5","69","22.5","57.25","1.5","41.25","39.75","3.375","7.5","23.875","25.5","11","4","2","95","2","0","18.75","44.79166666666667","30","43.19149518351582","44.213439159824524","49.429345546263114","0"
"30","40","4","90","90","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-1961758412","365893613","37.662","25","3","1.875","5","0","10","-7.5","200","800","44.5","55.5","0","49","51","0","1.875","2.119712277207569","6.853397080684791","1.875","9.742918672844088","3.7288677841523823","86.52821354300357","10.5","69","20.5","52.875","1.625","45.5","41.125","4.75","3.875","18.25","32","6","4","3","95","2","40","27.55102040816326","50.98039215686274","40","0","46.71202952236415","50.1114915005557","0"
"31","45","4","90","90","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","5118796","1154151563","40.604","22.22222222222222","2.75","2.2222222222222223","5","0","10","-6.111111111111111","200","800","48","52","0.5","49","50.5","0","4.582594032227358","2.1975158743614602","6.505981010187707","2.2222222222222223","8.433623011274666","5.5330545713126185","86.03332241741273","18","63","19","51","1.25","47.75","37.75","10","2.875","13.875","35.5","4","2","2","100","2","0","31.63265306122449","64.35643564356435","45","44.020426704029745","46.35617760567459","47.31144843417808","0"
